AMB_FALLING_LEAVES_OAK			core						ent_amb_leaves_oak_g				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FALLING_CHERRY_BLOSSOM		core						ent_amb_falling_cherry_bloss		0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FALLING_LEAVES_S			core						ent_amb_falling_leaves_s			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_DRIP				core						ent_amb_fbi_fire_drip				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_FOGBALL			core						ent_amb_fbi_fire_fogball			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOKE_FOGBALL			core						ent_amb_fbi_smoke_fogball			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_FBI_SMOKE_LINGER_LT			core						ent_amb_fbi_smoke_linger_lt			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_LINGER_HVY		core						ent_amb_fbi_smoke_linger_hvy		0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_LAND_LT			core						ent_amb_fbi_smoke_land_lt			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_LAND_MED			core						ent_amb_fbi_smoke_land_med			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	

AMB_FBI_SMOKE_LAND_HVY			core						ent_amb_fbi_smoke_land_hvy			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_STAIR_SMOKE_GATHER		core						ent_amb_fbi_smoke_stair_gather		0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_RAMP_LT			core						ent_amb_fbi_smoke_ramp_lt			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_RAMP_MED			core						ent_amb_fbi_smoke_ramp_med			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_RAMP_HVY			core						ent_amb_fbi_smoke_ramp_hvy			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOKE_DOOR_LT			core						ent_amb_fbi_smoke_door_lt			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOKE_DOOR_MED			core						ent_amb_fbi_smoke_door_med			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOKE_DOOR_HVY			core						ent_amb_fbi_smoke_door_hvy			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_SMOKE_EDGE_LIP			core						ent_amb_fbi_smoke_edge_lip			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_ELEC_CRACKLE			core						ent_amb_fbi_live_wires				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	

AMB_FBI_FIRE_SMALL				core						ent_amb_fbi_fire_sm					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0	
AMB_FBI_FIRE_LARGE				core						ent_amb_fbi_fire_lg					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_WALL_LARGE			core						ent_amb_fbi_fire_wall_lg			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_WALL_SMALL			core						ent_amb_fbi_fire_wall_sm			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_BEAM				core						ent_amb_fbi_fire_beam				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_DOOR				core						ent_amb_fbi_fire_door				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FIRE_DOUBLEDOOR			core						ent_amb_fbi_fire_dub_door			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_CINDER					core						ent_amb_fbi_cinder					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOULDER_LARGE_3A		core						ent_amb_fbi_smoulder_lg				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOULDER_SMALL_3A		core						ent_amb_fbi_smoulder_sm				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_FBI_SMOULDER_LARGE_3B		core						ent_amb_fbi_smoulder_lg				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOULDER_SMALL_3B		core						ent_amb_fbi_smoulder_sm				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMOKE_CREEP				core						ent_amb_fbi_smoke_creep				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FALLING_DEBRIS			core						ent_amb_fbi_falling_debris			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0																												
AMB_FBI_FIRE_SMOKE				core						ent_amb_fbi_door_smoke				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SMALL_FLAMES			core						ent_amb_fbi_fire_sm					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_SPARK_LIVE_WIRES		core						ent_amb_fbi_live_wires				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_GROUND_DEBRIS			core						scr_fbi_ground_debris				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FBI_FALLING_DUST			core						scr_fbi_falling_dust				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FIRE_GASWORKS				core						ent_amb_fire_gaswork				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_FIRE_RING 					core						ent_amb_fire_ring 					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FLY_SWARM					core						ent_amb_fly_swarm					0		0		 1.0		-1.0		-1.0		-100	100		06		20		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FLY_ZAPPED					core						ent_amb_fly_zapped					0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNDRY_ARC_FURNACE			core						ent_amb_foundry_arc_heat			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_OWENSHEPARD_FOGBALL			core						_fog_foundry						0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNDRY_FOGBALL				core						ent_amb_foundry_fogball				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_FOUNDRY_DUST				core						ent_amb_foundry_dust				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNDRY_MOLTEN_POUR			core						ent_amb_foundry_molten_pour			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0																											
AMB_FOUNDRY_MOLTEN_STEAM		core						ent_amb_foundry_steam				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNDRY_MOLTEN_HAZE			core						ent_amb_foundry_heat_haze			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNTAIN_DOUBLE				core						ent_amb_fountain_double				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_FOUNTAIN_MANSION2			core						ent_amb_fountain_mansion2			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNTAIN_ARCADIUS			core						ent_amb_fountain_rodeo				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNTAIN_RODEO				core						ent_amb_fountain_rodeo				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_FOUNTAIN_POUR				core						ent_amb_fountain_pour				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_GENERATOR_SMOKE				core						ent_amb_generator_smoke				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_INSECT_SWARM				core						ent_amb_insect_swarm				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_INSECT_PLANE				core						ent_amb_insect_plane				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_INT_FIREPLACE				core						ent_amb_int_fireplace				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_INT_WATERFALL_RUNOFF		core						ent_amb_int_waterfall_runoff		0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_INT_WATERFALL_SPLASH		core						ent_amb_int_waterfall_splash		0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_JACUZZI						core						ent_amb_jazuzzi						0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_JOSH3_SMALL_HOUSE_FIRES		scr_josh3					scr_josh3_fires						0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_JOSH3_HOUSE_SMOKED			scr_josh3					scr_josh3_house_smoked				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_MACHINE_EXHAUST_THICK		core						ent_amb_exhaust_thick				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_MACHINE_EXHAUST_THIN		core						ent_amb_exhaust_thin				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_MOTHS						core						ent_amb_moths_swarm					0		0		 1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_MOTHS_CUPBOARD				core						ent_amb_moths_cupboard				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_MOTHS_NIGHTTIME				core						ent_amb_moths_swarm					0		0		 1.0		-1.0		-1.0		-100	100		19		06		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PAL_HELI_EXPLOSION			core						ent_ray_heli_aprtmnt_exp			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PAL_HELI_SILT				core						ent_ray_heli_aprtmnt_silt			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_PAL_HELI_S_FIRE				core						ent_ray_heli_aprtmnt_s_fire			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PAL_HELI_SPARK_WIRES		core						ent_ray_heli_aprtmnt_sprk_wrs		1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PAL_HELI_WATER				core						ent_ray_heli_aprtmnt_water			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FAM3_DUST_MOTES			core						ent_ray_fam3_dust_motes				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FINALE1_FIRE			core						ent_ray_finale1_fire				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FINALE1_PETROL			core						ent_ray_tanker_petrol_spray			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FBI5A_LIGHT_DOOR		core						ent_amb_fbi_light_door				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_PALETO_GAS_PLUME		core						ent_ray_paleto_gas_plume_amb		1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_PALETO_GAS_PLUME_L		core						ent_ray_paleto_gas_plume_amb_L		1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_PALETO_GAS_FLAMES		core						ent_ray_paleto_gas_flames			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_PROLOGUE_ELEC_CRACKLE	core						ent_ray_prologue_elec_crackle		1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0


AMB_RAY_SHIPWRECK_BUBBLES		core						ent_ray_shipwreck_bubbles			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_SHIPWRECK_OIL			core						ent_ray_shipwreck_oil				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_SHIPWRECK_FIRE			core						ent_ray_ch2_farm_fire_u_l			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FINALE_VAULT_HAZE		core						ent_ray_finale_vault_haze			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RAY_FINALE_VAULT_SPARKS		core						ent_ray_finale_vault_sparks			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PALETO_GAS_WINDOW_FIRE		core						ent_ray_paleto_gas_window_fire		1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PEEING						core						ent_amb_peeing						1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PRO_BDOOR_WATER_DRIP		core						ent_ray_pro1_water_drip				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0																																												   							
AMB_PROLOGUE_ELECTRICALS		core						ent_amb_pro_elec_fires				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_PROLOGUE_SPRINKLER_ON		core						scr_agency3b_sprinkler_on			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_PROLOGUE_SPRINKLER_OFF		core						scr_agency3b_sprinkler_off			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RIVER_MIST_GEN				core						ent_amb_river_mist_gen				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RIVER_SPLASH_GEN			core						ent_amb_river_splash_gen			0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_RIVER_FLOATING_DEBRIS		core						ent_amb_floating_debris				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SANDSTORM					core						env_sandstorm						0		0		 0.9		-1.0		-1.0		-100	100		00		24		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SEWER_DRIPS_LG				core						ent_amb_sewer_drips_lg				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SEWER_DRIPS_MED				core						ent_amb_sewer_drips_med				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SEWER_DRIPS_SM				core						ent_amb_sewer_drips_sm				0		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_CHICKEN				core						ent_amb_smoke_chicken				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_FACTORY				core						ent_amb_smoke_factory				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_FOUNDRY				core						ent_amb_smoke_foundry				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0

AMB_SMOKE_FACTORY_WHITE			core						ent_amb_smoke_factory_white			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_FOUNDRY_WHITE			core						ent_amb_smoke_foundry_white			1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_GASWORKS				core						ent_amb_smoke_gaswork				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
AMB_SMOKE_GEN_FACTORY			core						ent_amb_smoke_general				1		1		-1.0		-1.0		-1.0		-100	100		0		0		0		0		10.0			0.0		0.0		1.0				0			0.0		0.0
